,marital,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,edu_primary,edu_secondary,edu_tertiary,edu_unknown,housing,loan,po_failure,po_other,po_success,po_unknown,cont_cellular,cont_telephone,cont_unknown,age,default,balance,duration,campaign,pdays,previous,deposit
99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.5298113926524541,-0.1243657856067806,-0.47763716702980047,2.4032508870756857,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
10771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.4770171055452839,-1.0176949854108397,6.732810210878718,-0.4824295273010987,-0.35863459101018713,0
5359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.47670707480302565,-0.44657585998728827,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
2250,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.46151556843237024,-0.12640301694681244,-0.18902852844538837,0.3868766152357491,1.3602318948352023,1
8036,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.39163113266771826,-0.1243657856067806,0.3036403034610508,-0.6571399819868805,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
7831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.061771151082389,-0.1243657856067806,-0.3995094199807154,-0.7811709031647225,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.46616602956624437,2.04846476370651,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
8130,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.1947413834451187,-0.1243657856067806,0.9863279979137709,0.32068518729889706,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
7865,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.8942361464787214,-0.1243657856067806,0.03050321953151112,-0.8042464233838559,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.5643761648933923,-0.1243657856067806,0.022752450975054263,1.5840699192964502,1.2682006798333707,-0.4824295273010987,-0.35863459101018713,1
6090,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.44604389035062025,-0.1243657856067806,0.13901397932190712,-0.08025197650854564,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
4310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.6429336395732198,-0.1243657856067806,-0.47763716702980047,0.1158899453540882,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
2662,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.05656112346038285,-0.1243657856067806,-0.10405012260857993,0.012050104367987927,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
10757,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-0.11097388114328487,-0.1243657856067806,0.0742175541899278,-0.7436731828086307,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
1896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.47539863496955215,-0.1243657856067806,-0.3638558846210138,-0.18120737746725424,-0.5533358305150782,2.3268019017390307,1.3602318948352023,1
4276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.559166137271386,-0.1243657856067806,0.4189717395811289,0.10146774521712983,-0.5533358305150782,3.049698588690725,0.07108203045116027,1
4523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.3968411602897246,-0.1243657856067806,-0.4407435087010658,1.7686740810495174,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
9531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.474846890349476,-0.3167760587546629,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
9316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,0.22024203379357501,-0.6369489017951387,1.9968152839727502,-0.4824295273010987,-0.35863459101018713,0
7203,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.5298113926524541,-0.1243657856067806,0.1672267768674101,-0.3052382986450962,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
8595,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.3458741015700339,2.9339878521157536,1.6325079819030606,-0.4824295273010987,-0.35863459101018713,0
4985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.9780036487805552,-0.1243657856067806,-0.27146672342804806,-0.0023720957689704436,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
10833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,-0.6506343212099175,0.46490718866848074,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
10407,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.6429336395732198,-0.1243657856067806,-0.5294123009869323,-0.9253929045343062,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
6538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-1.0324164064634573,-0.1243657856067806,-0.4810475051946415,-0.599451181439047,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
5243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.0324164064634573,-0.1243657856067806,-0.3365731793022857,-0.4552291800694633,-0.18902852844538837,-0.14385766126043167,0.07108203045116027,1
9130,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.8942361464787214,8.040796712061926,-0.5343727928630647,-0.6542555419594888,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
7488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.3486643782503584,0.6322047102571978,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
7942,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.9486489041616234,-0.1243657856067806,-0.2689864774899819,0.6870090707776397,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
7250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.5643761648933923,-0.1243657856067806,-0.33099262594163675,-0.5677223411377386,-0.18902852844538837,-0.40007420853444997,0.07108203045116027,0
1597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.44604389035062025,-0.1243657856067806,-0.47236664441140985,0.7187379110789481,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
7166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.30786363036588443,-0.1243657856067806,-0.3548649930955239,-0.3860026194120631,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3868,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.8104686441768876,-0.1243657856067806,-0.37036653020843757,-0.3888870594394548,-0.5533358305150782,1.1738274390059482,2.219665137757897,1
3601,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.1507486810062293,-0.1243657856067806,0.3098409183062163,-0.2706250183163961,0.903893377763681,0.588189616665335,1.3602318948352023,1
6363,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.4806086625915584,-0.1243657856067806,0.0001202067902002386,1.206208275708141,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
5483,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1.199951411067125,-0.1243657856067806,-0.448804307999781,-1.060961585821715,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
9598,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.2785088857469526,-0.1243657856067806,-0.15458513359667864,0.1360810255458299,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
8285,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.5298113926524541,-0.1243657856067806,-0.4215216026810528,-1.0176949854108397,1.9968152839727502,-0.4824295273010987,-0.35863459101018713,0
8458,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.613578894954288,-0.1243657856067806,-0.3967191433003909,-0.8186686235208143,0.903893377763681,1.8235193981650661,0.9305152733738551,0
9266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.613578894954288,-0.1243657856067806,-0.2832478916338625,-0.25620281817943774,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
7908,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.8942361464787214,-0.1243657856067806,2.0949979322293597,-0.7177132225621057,5.639888304669649,-0.4824295273010987,-0.35863459101018713,0
10922,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.145538653384223,-0.1243657856067806,-0.46864627550431054,0.36972066776455553,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.6429336395732198,-0.1243657856067806,-0.1455942420711887,-0.4235003397681549,-0.5533358305150782,0.3594248423135329,0.07108203045116027,1
10499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.5298113926524541,-0.1243657856067806,-0.47763716702980047,-0.5417623808912135,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
502,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.27270684639708115,1.719638600583859,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
3632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.40819028076394703,-0.08602085656332899,-0.18902852844538837,0.5058342978986862,0.5007986519125076,1
10863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.613578894954288,-0.1243657856067806,0.37928780457206973,-0.616757821603397,-0.5533358305150782,2.7934820414167065,0.07108203045116027,0
3338,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.3964091125581326,0.1591565457649633,-0.5533358305150782,1.1829780299800203,0.9305152733738551,1
6340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.206980329038327,-0.20428289768638763,-0.5533358305150782,1.5032487140725432,0.5007986519125076,0
10568,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.6429336395732198,-0.1243657856067806,-0.35021453196164976,-1.0465393856847565,1.2682006798333707,-0.4824295273010987,-0.35863459101018713,0
10281,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.027206378841451006,-0.1243657856067806,-0.4822876281636746,-0.9773128250273563,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
4801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.3799774832184441,2.985907772608804,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
7012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.2779773690154718,-0.7148287825347139,-0.18902852844538837,2.0065312176465078,0.5007986519125076,0
7179,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.05656112346038285,-0.1243657856067806,-0.34928443973487494,0.0812766650253881,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
6978,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.559166137271386,-0.1243657856067806,-0.34432394785874254,-0.09178973661811234,0.17527877362430141,2.9215903150537157,3.0790983806805916,0
5352,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.6973463972561218,-0.1243657856067806,-0.18806845376057227,-0.3686959792477131,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
7800,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,-0.11097388114328487,-0.1243657856067806,-0.4763970440607674,-0.5792601012473053,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
2732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.5643761648933923,-0.1243657856067806,0.014691651676339132,1.0273729940098573,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.2785088857469526,-0.1243657856067806,0.5504247742986371,2.80707249091052,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
5535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.3771872065381196,0.6148980700928478,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
2614,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.1947413834451187,-0.1243657856067806,7.048979162774325,-0.3196604987820546,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
10377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.613578894954288,-0.1243657856067806,-0.4450839390926817,-0.3542737791107547,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
6952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.22409612806405055,-0.1243657856067806,0.9150209271943678,-1.0176949854108397,3.8183517943211993,-0.4824295273010987,-0.35863459101018713,0
3014,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.1559587086282352,-0.1243657856067806,0.4602058283014793,-0.5936823013842637,0.17527877362430141,0.6796955264060558,0.9305152733738551,1
204,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.7811138995579557,-0.1243657856067806,-0.2618557704180416,1.278319276392933,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
5888,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,-0.35517502383778216,-0.5706067811651303,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
10698,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.7811138995579557,-0.1243657856067806,-0.023752160363686884,-0.6888688222881889,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
10734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.3130736579878908,-0.1243657856067806,-0.6831875491470363,-0.46676694017903,-0.5533358305150782,2.7385784955722743,0.5007986519125076,0
1201,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.4286523097529932,-0.5186868606720801,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
7639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.1161839087652912,-0.1243657856067806,-0.18806845376057227,-0.9196240244795229,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
8436,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.11097388114328487,-0.1243657856067806,-0.4460140313194565,-0.5879134213294803,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
4018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-1.1161839087652912,-0.1243657856067806,-0.3567251775490735,1.364852477214683,-0.5533358305150782,1.6496581696576966,1.3602318948352023,1
2707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.3674864156707927,-0.1243657856067806,-0.22713232728511484,-0.30235385861770453,-0.18902852844538837,0.5698884347171908,0.5007986519125076,1
10179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.14373405761763905,-0.49561134045294675,-0.5533358305150782,6.087694792082657,1.3602318948352023,0
747,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5643761648933923,-0.1243657856067806,0.3662665133972222,0.38702730792890555,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
9139,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.8156786717988938,-0.1243657856067806,0.3616160522633481,-0.9080862643699561,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
6999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.1161839087652912,-0.1243657856067806,-0.1347431660921491,-0.8619352239316893,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.44604389035062025,-0.1243657856067806,-0.4894183352356149,1.188901635543791,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.0324164064634573,-0.1243657856067806,-0.5616554981817928,0.5947069899011062,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
6626,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.18713836153379745,-0.8965485042603895,-0.5533358305150782,1.2653333487466691,0.07108203045116027,0
499,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.39163113266771826,-0.1243657856067806,0.1684668998364432,2.0455803236791184,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
3403,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-1.3674864156707927,-0.1243657856067806,-0.4376432012784831,-0.5648379011103469,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,1
3706,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.1559587086282352,-0.1243657856067806,0.38641851164401003,0.7072001509693814,-0.5533358305150782,2.9764938608981484,0.07108203045116027,1
247,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.47539863496955215,-0.1243657856067806,0.14118419451771505,1.1225595149137826,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,-0.4264820945571852,0.436062788394564,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
9868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.8104686441768876,-0.1243657856067806,0.8176712741252697,0.5312493092984892,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
9664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.9486489041616234,-0.1243657856067806,1.6705658460777824,-0.08890529659072066,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
7098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.613578894954288,-0.1243657856067806,-0.362925792394239,-0.7379043027538473,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
3507,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.3579653005181066,-0.15813185724812084,-0.5533358305150782,1.1829780299800203,1.7899485162965496,1
9137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.6429336395732198,-0.1243657856067806,-0.15303497988538728,-0.6888688222881889,0.5395860756939912,-0.4824295273010987,-0.35863459101018713,0
3553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.8942361464787214,-0.1243657856067806,-0.25255484815029333,0.9437242332154987,-0.5533358305150782,2.9856444518722203,3.5088150021419393,1
3323,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.47763716702980047,-0.19274513757682094,-0.5533358305150782,2.509813721220472,0.07108203045116027,1
4671,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.061771151082389,-0.1243657856067806,-0.07366710986726906,3.6435600988541057,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
993,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.05656112346038285,-0.1243657856067806,0.6735069789751721,0.9725686334894155,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
8265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.39163113266771826,-0.1243657856067806,-0.36137563868294764,-0.5763756612199136,1.2682006798333707,-0.4824295273010987,-0.35863459101018713,0
1228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.6973463972561218,-0.1243657856067806,-0.36323582313649727,0.21396090628540512,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
1778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.1947413834451187,-0.1243657856067806,0.2831782744720047,0.9927597136811571,0.17527877362430141,1.933326489853931,0.5007986519125076,1
8478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.47539863496955215,-0.1243657856067806,-0.47763716702980047,-0.6773310621786222,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
3393,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.9486489041616234,-0.1243657856067806,-0.4460140313194565,0.2831874669428053,1.6325079819030606,3.4248728186276804,0.9305152733738551,1
1044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,-0.1947413834451187,-0.1243657856067806,0.2239624027006743,2.2676822057882773,2.36112258604244,-0.4824295273010987,-0.35863459101018713,1
10684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,-1.1161839087652912,-0.1243657856067806,-0.19457909934799603,0.6004758699558894,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,0
9782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.8942361464787214,-0.1243657856067806,-0.6208713699531232,-0.5763756612199136,0.903893377763681,-0.4824295273010987,-0.35863459101018713,0
7718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.1403286257622167,-0.1243657856067806,0.14118419451771505,-0.9744283849999646,0.17527877362430141,-0.4824295273010987,-0.35863459101018713,0
8372,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.47539863496955215,-0.1243657856067806,-0.49964934973013797,-0.22735841790552103,0.903893377763681,-0.4824295273010987,-0.35863459101018713,0
3031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.7811138995579557,-0.1243657856067806,-0.43702313979396656,-0.1437096571111625,-0.5533358305150782,1.256182757772597,0.07108203045116027,1
1212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.8648814018597896,-0.1243657856067806,0.0850686301689674,3.3724227362792885,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
581,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.3622763880487864,-0.1243657856067806,-0.2373633417796379,1.8119406814603927,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,1
8453,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.8648814018597896,-0.1243657856067806,0.5653062499270344,-0.23601173798769606,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
7055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-1.0324164064634573,-0.1243657856067806,-0.4726766751536681,-0.9484684247534396,-0.5533358305150782,-0.4824295273010987,-0.35863459101018713,0
513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.5298113926524541,-0.1243657856067806,-0.4326827094023507,1.2321682359546662,-0.18902852844538837,-0.4824295273010987,-0.35863459101018713,1
